Record URL,Draft Date,Document Number,Film Number,From,Subject,TAGS,To,Message Text,Generic Code,Student Code,Program Originator,Country/Activity Code,Type of Assistance Code,Program Year,Select Item Description Number,Total Delivery Cost
https://aad.archives.gov/aad/createpdf?rid=57882&dt=2776&dl=2169,07 dec 1979,1979LAPAZ10472,D790573-0403,LA PAZ OR-P,GOB ECONOMIC MEASURES,"ECON, BL",STATE,"BOLIVIA OR
OUTSIDE; ANY SUCH FUNDS MUST BE..., 1979. ALL FOREIGN EXCHANGE... BOLIVIA. IT ALSO SETS THE FOLLOW-
ING NEW... 1979 FOREIGN LINES OF CREDIT.
ONE BANKER...'S BRANCHES OUTSIDE OF BOLIVIA AND LOCAL",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=46912&dt=2776&dl=2169,02 aug 1979,1979LAPAZ06634,D790350-0255,LA PAZ,INAUGURAL: MRS. CARTER\'S VISIT FOLLOWING IS PRESS MOVEMENTS ONLY TO BE  CO-ORDINATED WITH STAFF SCHEDULE.,"PDIP, SOPN, BL, (CARTER, ROSALYNN)",STATE     ICA,". CARTER DEPARTS LA PAZ, BOLIVIA.
BOEKER... THE SAME AS EDT.

SATURDAY, AUGUST 4, 1979...  01 OF 02  022203Z

SUNDAY, AUGUST 5, 1979..., AUGUST 6, 1979

8:30 A.M. PRESS BOARD..., AUGUST 7, 1979

BAGGAGE CALL: ALL BAGS MUST",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=51792&dt=2776&dl=2169,30 aug 1979,1979LAPAZ07386,D790400-1310,LA PAZ OR-P,FORTNIGHT TRENDS REPORT,"PINT, PDEV, BL, (GUEVARA, WATER)",STATE     BRASILIA,"JAIME PAZ (AS IN 1979) OR ANTONIO... REVIEW OF 1979 ELECTION
ERRORS. MOREVOER... WISDOM, CONSTITUTE BOLIVIA'S MOST SIGNIFICANT... ACTOR IN BOLIVIA'S CURRENT
CONFIDENTIAL....
BOEKER


CONFIDENTIAL




NNN",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=278362&dt=2776&dl=2169,17 oct 1979,1979LAPAZ08835,D790482-0429,LA PAZ,INVESTMENT DISPUTE - PROPOSED GOB TAKEOVER OF US COMPANY,"EINV, BL, US",STATE,", BOLIVIA, THE
ADJOINING AREAS, AND NEARBY TIN... ANTIGUAN PARTNERSHIP.

(C)  IN JANUARY 1979... REQUEST OF
64.03 PERCENT IN JANUARY 1979... DELETERIOUS EFFECT ON BOLIVIA'S CREDIT
RATING...
SEPRATELY.
BOEKER


LIMITED OFFICIAL USE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=17144&dt=2776&dl=2169,23 apr 1979,1979LAPAZ03534,D790186-0269,LA PAZ,ECLA SESSIONAL COMMITTEE ON WATER RESOURCES (COMMITTEE III),"OCON, SENV, UN, ECLA",STATE     USUN NEW YORK,"DOCUMENT 1066 DATED APRIL 12, 1979.)
THE... DESCRIBED IN PAGES
85-87 OF ECLA'S 1979... CONCERN WAS INTRODUCTION OF NEW BOLIVIA... COMMITTEE ON
WATER WAS APPROVED.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=84492&dt=2776&dl=2169,08 feb 1979,1979LAPAZ01225,D790064-1096,LA PAZ OR-P,(U) ELECTION YEAR 1979: THE VIEW FROM SANTA CRUZ,"PINT, BL",STATE,": PINT, BL
SUBJECT: (U) ELECTION YEAR 1979... AND HIS POLICIES AS PRESIDENT OF BOLIVIA... DEPARTMENT.
BOEKER


CONFIDENTIAL




NNN",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=100747&dt=2776&dl=2169,26 feb 1979,1979LAPAZ01684,D790088-0383,LA PAZ,CONSULAR PACKAGE - 1981,CGEN,STATE,"POST: BOLIVIA - LA PAZ
                             FY-1978   FY-1979   FY-1980...
COUNTRY AND POST:  BOLIVIA - LA PAZ

15...: BOLIVIA - LA PAZ
34. AMERICAN CITIZENS... POST:  BOLIVIA - LA PAZ
52. PPT",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=66326&dt=2776&dl=2169,29 dec 1979,1979LAPAZ10988,D800001-1009,LA PAZ,BOLIVIAN GOVERNMENT SIGNS IMF LETTER OF INTENT,"EFIN, BL, IMF",STATE     BOGOTA,"ANALYZES
BOLIVIA'S CURRENT ECONOMIC... REPORTEDLY RE-
GISTERED IN 1979. THE... INTERNATIONAL CONFIDENCE IN BOLIVIA'S ECONOMIC... CALL ON MCNAMARA ON
THIS SUBJECT.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=152058&dt=2776&dl=2169,02 jul 1979,1979LAPAZ05655,D790299-1210,LA PAZ,ELECTION DAY IMPRESSIONS,"PINT, BL",STATE     BRASILIA,"BE THE CLEANEST ELECTIONS
IN BOLIVIA'S... 1979 WAS REMARKABLY TRANQUIL THROUGH... VOTE. BOEKER


LIMITED OFFICIAL USE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=93712&dt=2776&dl=2169,17 feb 1979,1979LAPAZ01469,D790077-0462,LA PAZ OR-E,"(C) ECONOMIC STABILIZATION MEASURES BY GOB UNLIKELY, BUT A FINANCIAL  CRISIS SHOULD BE AVOIDABLE","EGEN, EFIN, BL",STATE,"DUE DURING 1979. WHILE
FINANCING MAY BE... PROJECTIONS FOR 1979
ADJUSTED TO REFLECT...           1979
INCOME             9,288... IMPOSSIBLE
IN 1979 TO REDUCE THE CONSOLIDATED... 1979 (A PRELIMINARY MINISTRY OF FINANCE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=37220&dt=2776&dl=2169,31 aug 1979,1979LAPAZ07472,D790399-0671,LA PAZ,BANZER GOES ON TRIAL BEFORE CONGRESS,"PINT, PGOV, BL, (BANZER SUAREZ, HUGO)",STATE     BRASILIA,"THE CONSUMMATION OF BOLIVIA'S... INFORMED OBSERVER OF BOLIVIA HAD... AUGUST 30, 1979. IT IS THE SIXTH TIME..., BANZER'S SUPPORT IN BOLIVIA--AS..., IF INDEED IT GETS THAT FAR.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=18336&dt=2776&dl=2169,24 apr 1979,1979LAPAZ03561,D790187-1179,LA PAZ,ECLA PLENARY CONFERENCE: COMMITTEE II (INSTITUTIONAL ISSUES/PROGRAM OF  WORK),"OCON, UN, ECLA",STATE     USUN NEW YORK,"WORK PROGRAM
FOR 1979-81, AND HAVING...) COM II/25
SPONSOR: BOLIVIA
SUBJECT: THE... BEFORE THE END OF 1979 WHICH
WAS... IN THE ECLA
BUDGET.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=14155&dt=2776&dl=2169,19 apr 1979,1979LAPAZ03402,D790182-1032,LA PAZ OR-P,(C) POLITICAL TRENDS: FIRST QUARTER 1979,"PINT, BL",STATE     ASUNCION,") POLITICAL TRENDS: FIRST QUARTER 1979... BOLIVIA'S GOVERNING
MILITARY JUNTA... (BOLIVIA'S POLITICAL CENTER), RETIRED...
IS ABSOLUTELY NO ALTERNATIVE.
BOEKER",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=75917&dt=2776&dl=2169,26 dec 1979,1979STATE331361,D790594-0748,STATE,1979 BOLIVIA HUMAN RIGHTS REPORT,"SHUM, BL",LA PAZ,"SUBJECT:  1979 BOLIVIA HUMAN RIGHTS...
BOLIVIA HUMAN RIGHTS REPORT AS IT HAS...
CLEARED.
 
3.  BEGIN TEXT:  BOLIVIA'S PAST... OVERSEEING
IN JULY 1979, POSSIBLY THE MOST DEMOCRATIC ELECTIONS
IN BOLIVIA'S",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=251714&dt=2776&dl=2169,15 nov 1979,1979SANJO05291,D790531-0117,SAN JOSE,SOCIALIST INTERNATIONAL STATEMENT ON BOLIVIA,"PINT, PEPR, PORG, BL, SOCIALIST INTERNATIONAL, (NATUSCH BUSCH, ALBERTO),  (GUEVARA ARCE, WALTER)",STATE     LA PAZ,"INTERNATIONAL STATEMENT ON BOLIVIA

REF... ALBERTO NATUSCH BUSCH
IN LA PAZ ON NOVEMBER 1, 1979 IN TRYING TO SEIZE POWER IN
BOLIVIA AND PUT AN END TO THE INTERIM..., 1979 AT THE DULY EXPRESSED WISH OF
THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=65341&dt=2776&dl=2169,14 dec 1979,1979STATE322132,D790575-0688,STATE,CONVERSATION BETWEEN WALTER GUEVARA ARZE AND ASSISTANT SECRETARY VAKY,"PINT, BL, US, (VAKY, VIRON P), (GUEVARA ARZE, WALTER)",LA PAZ,", THE REAL POWER IN BOLIVIA, REMAIN
IN... SAME PEOPLE
WHO SUPPORTED NATUSCH ARE STILL... OF BOLIVIA IS THE BOLIVIAN PEOPLE.  DEMOC... STRUCTURE IN BOLIVIA ARE
INCOMPATIBLE BECAUSE... THOSE OF 1979.  THE FACT THAT THE",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=267606&dt=2776&dl=2169,02 nov 1979,1979STATE286983,D790504-0446,STATE,"DAILY PRESS BRIEFING, NOVEMBER 1, 1979","SOPN, OVIP, US, IR, BL, SF, (VANCE, CYRUS R)",SECRETARY,", NOVEMBER 1, 1979

1. SUMMARY: BRIEFING CENTERED ON BOLIVIA COUP AND
DEMONSTRATIONS IN... PAZ, BOLIVIA, HAVE TAKEN CONTROL OF THE...
COLONEL, ALBERTO NATUSCH BUSCH, AS PRESIDENT... COUP IS NOT CLEAR.  BOLIVIA'S",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=214203&dt=2694&dl=2009,01 aug 1978,1978LAPAZ06107,P840153-1909,LA PAZ,PEREDA\'S PLANS,"PINT, SHUM, PGOV, BL, US, (BOEKER, PAUL H), (PEREDA, JUAN)",STATE,"PEREDA FOR ONE HOUR AT COLONEL NATUSCH BUSCH'S
HOME AND WITH NATUSCH FOR ANOTHER HOUR. (THE ROLE OF
NATUSCH, ONE OF THE... PERSONAL
FRIEND OF PEREDA, NATUSCH BERATED... THE MILITARY AND HIS DAMAGING OF BOLIVIA",NA,NA,NA,NA,NA,NA,NA,NA
https://aad.archives.gov/aad/createpdf?rid=216878&dt=2694&dl=2009,03 aug 1978,1978LAPAZ06188,P840153-1880,LA PAZ,PEREDA MAKING HEADWAY ONHIS ELECTION PLAN,"PINT, PGOV, BL, US, (PEREDA, JUAN)",STATE,", WHICH NATUSCH ATTENDED,
WENT QUITE WELL.... NATUSCH SAID CARLOS ITURRALDE
(GOB AMBASSADOR.... NATUSCH
THOUGHT THAT IF BANZER WOULD COOPERATE...
OF ELECTIONS IN LATE 1979 OR VERY EARLY.... COMMENT. NOTHING IN BOLIVIA IS EVER",NA,NA,NA,NA,NA,NA,NA,NA
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71588&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,Undefined Code,,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,131446
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71592&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,Undefined Code,,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,18038
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71593&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,Undefined Code,,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,374373
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71600&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Support Equipment, Construction Equipment: Full track tractors",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRACTORS CRLR + WHLD [Wheeled],173298
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71603&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Support Equipment, Construction Equipment: Earthmoving and excavating equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MAJOR CONSTR [Construction] EQP [Equipment] ITEMS,55296
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71605&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Support Equipment, Construction Equipment: Miscellaneous construction equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],6768
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71606&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Support Equipment, Other Support Equipment: Pumps and Compressors",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,COMPRESSORS 100CEM+LARGER,41694
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71609&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Maintenance of Equipment, Repair and 
Rehabilitation of MAP [Military Assistance Program] Equipment: Repair 
and rehabilitation of aircraft and aircraft engine overhauls (Include 
aircraft IRAN)",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,REPAIR AND REHABILITATION,113920
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71612&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Combat Vehicles, Armored Carriers: Personnel Carriers, full track",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CARR [Carrier] PERS [Personnel] ARMD [Armored] FULL TRACK,97769
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71630&rlst=71588,71592,71593,71600,71603,71605,71606,71609,71612,71630",NA,NA,NA,NA,NA,NA,NA,NA,"Communications Equipment, Communications 
Equipment Spare Parts and Electronic Supplies: Communications Equipment 
Spare Parts and Electronic supplies",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,COMMUNICATION EQP [Equipment] SPARES,13200
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71635&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Aircraft, Aircraft Spares and Spare Parts: Aircraft Components, Parts & Accessories",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,AIRCRAFT SPARE PARTS,75085
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71636&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 57mm",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CART 37MM  [Millimeters] TO 75MM,1860
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71638&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 30 caliber",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CARTRIDGE UP THRU 22MM [Millimeters],73263
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71639&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Pyrotechnic and Chemical Munitions: Pyrotechnics",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,OTHER AMMO [Ammunition] AND COMPONENTS,10876
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71650&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Bombs and Rockets: 2.75 inch rockets",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,ROCKETS,54270
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71651&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Bombs and Rockets: 2.75 inch rockets",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,ROCKETS,34152
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71652&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 30 caliber",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CARTRIDGE UP THRU 22MM [Millimeters],31500
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71653&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 30 caliber",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CARTRIDGE UP THRU 22MM [Millimeters],39814
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=2&rid=71654&rlst=71635,71636,71638,71639,71650,71651,71652,71653,71654",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 30 caliber",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CARTRIDGE UP THRU 22MM [Millimeters],15120
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71586&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,Undefined Code,,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,SUPPLY OPERATIONS,112000
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71591&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,Undefined Code,,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,60
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71594&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: Grenades",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,GRENADES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71595&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trucks: 1/4 ton cargo",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRUCKS 1/4T [Ton] ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71596&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trucks: 1/4 ton cargo",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRUCKS 1/4T [Ton] ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71597&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trucks: 3/4 ton cargo",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRUCKS 3/4T [Ton]  ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71598&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trailers: Cargo",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAILERS ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71599&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trailers: Cargo",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAILERS ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71617&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Support Equipment, Other Equipment: Power and distribution equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71618&rlst=71586,71591,71594,71595,71596,71597,71598,71599,71617,71618",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trailers: Tank",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAILERS ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71619&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trailers: Other Trailers",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAILERS ALL TYPES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71620&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640",NA,NA,NA,NA,NA,NA,NA,NA,"Tactical and Support Vehicles, Trucks: 5 ton dump",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRUCKS 5T [Ton] ALL TYPES,0
